date,product_id,units_sold,revenue,discount_rate
2025-02-13,SKU00321,2,91.82,0.0
2025-02-15,SKU00321,1,45.91,0.0
2025-02-16,SKU00321,2,91.82,0.0
2025-02-18,SKU00321,1,45.91,0.0
2025-02-19,SKU00321,1,45.91,0.0
2025-02-20,SKU00321,1,45.91,0.0
2025-02-21,SKU00321,1,45.91,0.17391031238107477
2025-02-23,SKU00321,4,183.64,0.10647133932587548
2025-02-27,SKU00321,1,45.91,0.0
2025-03-01,SKU00321,3,137.73,0.0
2025-03-02,SKU00321,3,137.73,0.0
2025-03-03,SKU00321,1,45.91,0.0
2025-03-04,SKU00321,1,45.91,0.0
2025-03-05,SKU00321,2,91.82,0.0
2025-03-06,SKU00321,3,137.73,0.0
2025-03-07,SKU00321,1,45.91,0.0
2025-03-08,SKU00321,2,91.82,0.15806589460607973
2025-03-09,SKU00321,2,91.82,0.0
2025-03-11,SKU00321,1,45.91,0.0
2025-03-12,SKU00321,1,45.91,0.2365819704598225
2025-03-13,SKU00321,1,45.91,0.0
2025-03-14,SKU00321,2,91.82,0.0
2025-03-15,SKU00321,2,91.82,0.0
2025-03-16,SKU00321,6,275.46,0.0
2025-03-17,SKU00321,2,91.82,0.0
2025-03-19,SKU00321,1,45.91,0.0
2025-03-20,SKU00321,4,183.64,0.11702106481487336
2025-03-22,SKU00321,4,183.64,0.24896569877114014
2025-03-23,SKU00321,9,413.18999999999994,0.0
2025-03-24,SKU00321,2,91.82,0.0
2025-03-25,SKU00321,4,183.64,0.10822484650547542
2025-03-27,SKU00321,1,45.91,0.0
2025-03-29,SKU00321,5,229.54999999999998,0.20592808938546908
2025-03-30,SKU00321,8,367.28,0.0
2025-03-31,SKU00321,5,229.54999999999998,0.0
2025-04-01,SKU00321,1,45.91,0.0
2025-04-02,SKU00321,1,45.91,0.0
2025-04-04,SKU00321,4,183.64,0.0
2025-04-05,SKU00321,5,229.54999999999998,0.0
2025-04-06,SKU00321,4,183.64,0.0
2025-04-07,SKU00321,1,45.91,0.0
2025-04-08,SKU00321,4,183.64,0.0
2025-04-09,SKU00321,3,137.73,0.0
2025-04-10,SKU00321,2,91.82,0.0
2025-04-11,SKU00321,4,183.64,0.0
2025-04-12,SKU00321,3,137.73,0.0
2025-04-13,SKU00321,4,183.64,0.0
2025-04-14,SKU00321,2,91.82,0.0
2025-04-15,SKU00321,1,45.91,0.0
2025-04-16,SKU00321,3,137.73,0.13993961582761613
2025-04-17,SKU00321,6,275.46,0.0
2025-04-19,SKU00321,2,91.82,0.0
2025-04-20,SKU00321,3,137.73,0.0
2025-04-21,SKU00321,2,91.82,0.0
2025-04-22,SKU00321,1,45.91,0.0
2025-04-23,SKU00321,2,91.82,0.0
2025-04-25,SKU00321,5,229.54999999999998,0.0
2025-04-26,SKU00321,4,183.64,0.0
2025-04-27,SKU00321,5,229.54999999999998,0.2893268460919851
2025-04-28,SKU00321,2,91.82,0.12057667511303638
2025-04-29,SKU00321,1,45.91,0.2975510434876316
2025-04-30,SKU00321,3,137.73,0.0
2025-05-01,SKU00321,1,45.91,0.0
2025-05-02,SKU00321,5,229.54999999999998,0.22745458922243858
2025-05-03,SKU00321,4,183.64,0.0
2025-05-04,SKU00321,2,91.82,0.2921243992552949
2025-05-05,SKU00321,4,183.64,0.0
2025-05-06,SKU00321,4,183.64,0.0
2025-05-07,SKU00321,2,91.82,0.0
2025-05-08,SKU00321,1,45.91,0.25106533586249913
2025-05-09,SKU00321,3,137.73,0.0
2025-05-10,SKU00321,6,275.46,0.0
2025-05-11,SKU00321,1,45.91,0.0
2025-05-12,SKU00321,5,229.54999999999998,0.0
2025-05-13,SKU00321,3,137.73,0.0
2025-05-14,SKU00321,1,45.91,0.0
2025-05-15,SKU00321,2,91.82,0.0
2025-05-16,SKU00321,2,91.82,0.22356481641368606
2025-05-17,SKU00321,2,91.82,0.0
2025-05-18,SKU00321,1,45.91,0.0
2025-05-20,SKU00321,1,45.91,0.0
2025-05-21,SKU00321,1,45.91,0.0
2025-05-22,SKU00321,2,91.82,0.0
2025-05-23,SKU00321,2,91.82,0.0
2025-05-24,SKU00321,1,45.91,0.0
2025-05-25,SKU00321,2,91.82,0.0
2025-05-27,SKU00321,3,137.73,0.21003585070606695
2025-05-28,SKU00321,1,45.91,0.0
2025-05-30,SKU00321,2,91.82,0.0
2025-05-31,SKU00321,3,137.73,0.0
2025-06-01,SKU00321,2,91.82,0.0
2025-06-03,SKU00321,1,45.91,0.0
2025-06-04,SKU00321,1,45.91,0.26426856189372416
2025-06-05,SKU00321,1,45.91,0.11383508271263894
2025-06-06,SKU00321,1,45.91,0.11466847424303235
2025-06-07,SKU00321,1,45.91,0.0
2025-06-10,SKU00321,1,45.91,0.0
2025-06-14,SKU00321,1,45.91,0.0
2025-06-15,SKU00321,1,45.91,0.0
2025-06-16,SKU00321,1,45.91,0.0
2025-06-17,SKU00321,1,45.91,0.2960203035797421
2025-06-18,SKU00321,1,45.91,0.0
2025-06-20,SKU00321,2,91.82,0.0
2025-06-21,SKU00321,3,137.73,0.12898805496233395
2025-06-22,SKU00321,1,45.91,0.25313930323450384
2025-06-23,SKU00321,1,45.91,0.0
2025-06-24,SKU00321,1,45.91,0.0
2025-06-26,SKU00321,2,91.82,0.0
2025-06-30,SKU00321,2,91.82,0.0
2025-07-01,SKU00321,3,137.73,0.0
2025-07-02,SKU00321,1,45.91,0.0
2025-07-03,SKU00321,3,137.73,0.0
2025-07-05,SKU00321,1,45.91,0.0
2025-07-06,SKU00321,1,45.91,0.0
2025-07-09,SKU00321,1,45.91,0.18914620402436305
2025-07-13,SKU00321,3,137.73,0.29012626406420267
2025-07-14,SKU00321,1,45.91,0.1282977435665062
2025-07-15,SKU00321,1,45.91,0.0
2025-07-19,SKU00321,1,45.91,0.0
2025-07-21,SKU00321,1,45.91,0.0
2025-07-22,SKU00321,2,91.82,0.0
2025-07-23,SKU00321,1,45.91,0.0
2025-07-24,SKU00321,1,45.91,0.0
2025-07-26,SKU00321,1,45.91,0.0
2025-07-27,SKU00321,1,45.91,0.0
2025-07-30,SKU00321,1,45.91,0.0
2025-07-31,SKU00321,1,45.91,0.1461397314018167
2025-08-03,SKU00321,1,45.91,0.0
2025-08-06,SKU00321,1,45.91,0.0
2025-08-07,SKU00321,1,45.91,0.0
2025-08-08,SKU00321,1,45.91,0.0
2025-08-09,SKU00321,2,91.82,0.0
2025-08-10,SKU00321,1,45.91,0.0
2025-08-12,SKU00321,1,45.91,0.0
2025-08-13,SKU00321,1,45.91,0.0
2025-08-17,SKU00321,2,91.82,0.0
2025-08-19,SKU00321,1,45.91,0.0
2025-08-20,SKU00321,1,45.91,0.0
2025-08-21,SKU00321,1,45.91,0.0
2025-08-23,SKU00321,1,45.91,0.0
2025-08-24,SKU00321,1,45.91,0.0
2025-08-25,SKU00321,4,183.64,0.0
2025-08-27,SKU00321,2,91.82,0.12142606600277024
2025-08-29,SKU00321,2,91.82,0.0
2025-08-31,SKU00321,1,45.91,0.0
2025-09-01,SKU00321,1,45.91,0.0
2025-09-02,SKU00321,1,45.91,0.0
2025-09-03,SKU00321,1,45.91,0.0
2025-09-05,SKU00321,1,45.91,0.12375409817989642
2025-09-06,SKU00321,1,45.91,0.0
2025-09-08,SKU00321,3,137.73,0.0
2025-09-10,SKU00321,1,45.91,0.24730055459526992
2025-09-14,SKU00321,1,45.91,0.0
2025-09-15,SKU00321,1,45.91,0.0
2025-09-16,SKU00321,1,45.91,0.0
2025-09-21,SKU00321,2,91.82,0.0
2025-09-26,SKU00321,2,91.82,0.0
2025-09-28,SKU00321,2,91.82,0.0
2025-09-29,SKU00321,1,45.91,0.0
2025-09-30,SKU00321,1,45.91,0.0
2025-10-01,SKU00321,1,45.91,0.0
2025-10-03,SKU00321,3,137.73,0.0
2025-10-04,SKU00321,1,45.91,0.21216321877740713
2025-10-06,SKU00321,2,91.82,0.0
2025-10-07,SKU00321,1,45.91,0.0
2025-10-09,SKU00321,2,91.82,0.0
2025-10-12,SKU00321,1,45.91,0.0
2025-10-15,SKU00321,1,45.91,0.20093467170980628
2025-10-16,SKU00321,3,137.73,0.2926200802283264
2025-10-17,SKU00321,1,45.91,0.0
2025-10-18,SKU00321,1,45.91,0.0
2025-10-20,SKU00321,2,91.82,0.0
2025-10-22,SKU00321,2,91.82,0.0
2025-10-23,SKU00321,1,45.91,0.0
2025-10-24,SKU00321,1,45.91,0.0
2025-10-27,SKU00321,2,91.82,0.0
2025-10-29,SKU00321,1,45.91,0.2379031833652727
2025-10-31,SKU00321,1,45.91,0.2038683841888241
2025-11-01,SKU00321,2,91.82,0.0
2025-11-02,SKU00321,2,91.82,0.0
2025-11-03,SKU00321,2,91.82,0.0
2025-11-04,SKU00321,1,45.91,0.0
2025-11-05,SKU00321,1,45.91,0.0
2025-11-08,SKU00321,1,45.91,0.0
2025-11-10,SKU00321,1,45.91,0.12681899691453993
2025-11-13,SKU00321,2,91.82,0.0
2025-11-14,SKU00321,3,137.73,0.20493915240006483
2025-11-15,SKU00321,1,45.91,0.2431183895025208
2025-11-16,SKU00321,1,45.91,0.0
2025-11-20,SKU00321,1,45.91,0.0
2025-11-24,SKU00321,2,91.82,0.0
2025-11-25,SKU00321,2,91.82,0.16384006739938933
2025-11-28,SKU00321,1,45.91,0.0
2025-11-29,SKU00321,2,91.82,0.29593062373500734
2025-12-01,SKU00321,2,91.82,0.0
2025-12-04,SKU00321,1,45.91,0.2856289909965918
2025-12-08,SKU00321,1,45.91,0.18501992556628022
2025-12-09,SKU00321,1,45.91,0.22120158591977757
2025-12-10,SKU00321,2,91.82,0.0
2025-12-11,SKU00321,1,45.91,0.0
2025-12-12,SKU00321,1,45.91,0.0
2025-12-14,SKU00321,2,91.82,0.0
2025-12-16,SKU00321,1,45.91,0.0
2025-12-17,SKU00321,1,45.91,0.0
2025-12-21,SKU00321,1,45.91,0.0
2025-12-28,SKU00321,1,45.91,0.0
2025-12-30,SKU00321,1,45.91,0.2868008402597217
2026-01-01,SKU00321,1,45.91,0.0
2026-01-02,SKU00321,1,45.91,0.2724345521054483
2026-01-06,SKU00321,1,45.91,0.0
2026-01-07,SKU00321,1,45.91,0.0
2026-01-08,SKU00321,1,45.91,0.0
2026-01-09,SKU00321,2,91.82,0.0
2026-01-10,SKU00321,1,45.91,0.0
2026-01-11,SKU00321,1,45.91,0.0
2026-01-13,SKU00321,1,45.91,0.0
2026-01-16,SKU00321,1,45.91,0.0
2026-01-17,SKU00321,2,91.82,0.0
2026-01-21,SKU00321,1,45.91,0.0
2026-01-23,SKU00321,1,45.91,0.16483905535099777
2026-01-24,SKU00321,1,45.91,0.0
2026-01-25,SKU00321,2,91.82,0.0
2026-01-28,SKU00321,2,91.82,0.0
2025-02-02,SKU00322,1,101.61,0.0
2025-02-08,SKU00322,1,101.61,0.0
2025-02-09,SKU00322,1,101.61,0.0
2025-02-13,SKU00322,1,101.61,0.0
2025-02-15,SKU00322,1,101.61,0.0
2025-02-17,SKU00322,2,203.22,0.20398881092313215
2025-02-18,SKU00322,1,101.61,0.0
2025-02-21,SKU00322,1,101.61,0.1268241931632162
2025-02-24,SKU00322,1,101.61,0.1553002421936334
2025-02-25,SKU00322,1,101.61,0.0
2025-02-26,SKU00322,2,203.22,0.0
2025-03-01,SKU00322,1,101.61,0.0
2025-03-03,SKU00322,2,203.22,0.0
2025-03-04,SKU00322,1,101.61,0.0
2025-03-08,SKU00322,1,101.61,0.0
2025-03-10,SKU00322,2,203.22,0.0
2025-03-11,SKU00322,1,101.61,0.0
2025-03-12,SKU00322,1,101.61,0.0
2025-03-13,SKU00322,1,101.61,0.1922888167491359
2025-03-14,SKU00322,2,203.22,0.0
2025-03-17,SKU00322,1,101.61,0.0
2025-03-18,SKU00322,1,101.61,0.0
2025-03-20,SKU00322,1,101.61,0.0
2025-03-21,SKU00322,1,101.61,0.0
2025-03-23,SKU00322,1,101.61,0.27425584223988564
2025-03-27,SKU00322,2,203.22,0.0
2025-03-29,SKU00322,1,101.61,0.0
2025-04-01,SKU00322,1,101.61,0.2984041629626759
2025-04-04,SKU00322,1,101.61,0.0
2025-04-05,SKU00322,1,101.61,0.0
2025-04-07,SKU00322,2,203.22,0.2923191401009959
2025-04-08,SKU00322,2,203.22,0.12376738553266908
2025-04-09,SKU00322,1,101.61,0.0
2025-04-10,SKU00322,1,101.61,0.0
2025-04-14,SKU00322,1,101.61,0.0
2025-04-15,SKU00322,1,101.61,0.0
2025-04-20,SKU00322,1,101.61,0.0
2025-04-23,SKU00322,1,101.61,0.0
2025-04-25,SKU00322,1,101.61,0.0
2025-04-27,SKU00322,1,101.61,0.0
2025-05-02,SKU00322,2,203.22,0.0
2025-05-04,SKU00322,1,101.61,0.0
2025-05-13,SKU00322,1,101.61,0.0
2025-05-15,SKU00322,1,101.61,0.0
2025-05-17,SKU00322,1,101.61,0.0
2025-05-19,SKU00322,1,101.61,0.27704134585274187
2025-05-20,SKU00322,1,101.61,0.0
2025-05-24,SKU00322,2,203.22,0.0
2025-05-27,SKU00322,1,101.61,0.0
2025-05-29,SKU00322,1,101.61,0.0
2025-06-02,SKU00322,1,101.61,0.2347299863352721
2025-06-04,SKU00322,1,101.61,0.28310191458588724
2025-06-07,SKU00322,1,101.61,0.22537081116991012
2025-06-08,SKU00322,2,203.22,0.0
2025-06-10,SKU00322,1,101.61,0.0
2025-06-11,SKU00322,1,101.61,0.0
2025-06-14,SKU00322,1,101.61,0.24404022187851185
2025-06-15,SKU00322,1,101.61,0.0
2025-06-18,SKU00322,2,203.22,0.17439213813240434
2025-06-19,SKU00322,3,304.83,0.11475417230360666
2025-06-20,SKU00322,2,203.22,0.0
2025-06-22,SKU00322,2,203.22,0.0
2025-06-25,SKU00322,2,203.22,0.0
2025-06-27,SKU00322,1,101.61,0.0
2025-06-28,SKU00322,1,101.61,0.0
2025-06-29,SKU00322,1,101.61,0.0
2025-07-01,SKU00322,1,101.61,0.0
2025-07-05,SKU00322,1,101.61,0.0
2025-07-07,SKU00322,2,203.22,0.0
2025-07-08,SKU00322,1,101.61,0.0
2025-07-10,SKU00322,2,203.22,0.0
2025-07-12,SKU00322,1,101.61,0.0
2025-07-13,SKU00322,1,101.61,0.1797087834771142
2025-07-16,SKU00322,3,304.83,0.0
2025-07-17,SKU00322,2,203.22,0.0
2025-07-18,SKU00322,1,101.61,0.0
2025-07-19,SKU00322,2,203.22,0.0
2025-07-22,SKU00322,1,101.61,0.0
2025-07-28,SKU00322,1,101.61,0.0
2025-07-29,SKU00322,1,101.61,0.0
2025-07-30,SKU00322,1,101.61,0.26465047567585975
2025-07-31,SKU00322,1,101.61,0.0
2025-08-02,SKU00322,1,101.61,0.0
2025-08-03,SKU00322,1,101.61,0.0
2025-08-04,SKU00322,1,101.61,0.0
2025-08-06,SKU00322,1,101.61,0.0
2025-08-07,SKU00322,1,101.61,0.0
2025-08-08,SKU00322,1,101.61,0.0
2025-08-10,SKU00322,1,101.61,0.0
2025-08-11,SKU00322,1,101.61,0.0
2025-08-12,SKU00322,2,203.22,0.0
2025-08-13,SKU00322,2,203.22,0.0
2025-08-17,SKU00322,1,101.61,0.0
2025-08-19,SKU00322,1,101.61,0.0
2025-08-21,SKU00322,1,101.61,0.0
2025-08-23,SKU00322,3,304.83,0.0
2025-08-24,SKU00322,2,203.22,0.0
2025-08-26,SKU00322,1,101.61,0.0
2025-08-28,SKU00322,1,101.61,0.29186764439065815
2025-08-30,SKU00322,1,101.61,0.0
2025-09-09,SKU00322,1,101.61,0.0
2025-09-13,SKU00322,1,101.61,0.0
2025-09-19,SKU00322,1,101.61,0.0
2025-09-22,SKU00322,1,101.61,0.0
2025-09-23,SKU00322,1,101.61,0.1041929471088065
2025-09-26,SKU00322,2,203.22,0.0
2025-09-27,SKU00322,1,101.61,0.0
2025-09-30,SKU00322,1,101.61,0.0
2025-10-01,SKU00322,1,101.61,0.0
2025-10-04,SKU00322,2,203.22,0.0
2025-10-06,SKU00322,1,101.61,0.0
2025-10-12,SKU00322,1,101.61,0.2988836818533973
2025-10-13,SKU00322,1,101.61,0.0
2025-10-15,SKU00322,1,101.61,0.0
2025-10-16,SKU00322,1,101.61,0.0
2025-10-20,SKU00322,1,101.61,0.0
2025-11-02,SKU00322,1,101.61,0.0
2025-11-05,SKU00322,1,101.61,0.23013773070001645
2025-11-07,SKU00322,1,101.61,0.0
2025-11-10,SKU00322,1,101.61,0.0
2025-11-26,SKU00322,2,203.22,0.0
2025-11-30,SKU00322,1,101.61,0.15598225527592816
2025-12-06,SKU00322,1,101.61,0.2662185235368877
2025-12-11,SKU00322,1,101.61,0.0
2025-12-12,SKU00322,1,101.61,0.0
2025-12-14,SKU00322,3,304.83,0.0
2025-12-15,SKU00322,1,101.61,0.16081244540873857
2025-12-18,SKU00322,1,101.61,0.0
2025-12-20,SKU00322,1,101.61,0.0
2025-12-27,SKU00322,1,101.61,0.0
2026-01-06,SKU00322,1,101.61,0.11733881451239808
2026-01-12,SKU00322,1,101.61,0.0
2026-01-22,SKU00322,1,101.61,0.18414404434490877
2026-01-25,SKU00322,1,101.61,0.0
2025-01-30,SKU00323,1,43.76,0.0
2025-01-31,SKU00323,1,43.76,0.0
2025-02-01,SKU00323,1,43.76,0.0
2025-02-02,SKU00323,3,131.28,0.0
2025-02-04,SKU00323,2,87.52,0.2016104343389059
2025-02-05,SKU00323,1,43.76,0.255362793784323
2025-02-06,SKU00323,2,87.52,0.0
2025-02-07,SKU00323,2,87.52,0.0
2025-02-08,SKU00323,4,175.04,0.1936020629964089
2025-02-09,SKU00323,2,87.52,0.0
2025-02-10,SKU00323,5,218.79999999999998,0.0
2025-02-11,SKU00323,2,87.52,0.0
2025-02-12,SKU00323,2,87.52,0.0
2025-02-13,SKU00323,1,43.76,0.0
2025-02-14,SKU00323,2,87.52,0.0
2025-02-15,SKU00323,2,87.52,0.0
2025-02-16,SKU00323,3,131.28,0.18440803469488018
2025-02-17,SKU00323,1,43.76,0.18378729749208886
2025-02-20,SKU00323,3,131.28,0.0
2025-02-21,SKU00323,4,175.04,0.0
2025-02-22,SKU00323,1,43.76,0.0
2025-02-23,SKU00323,3,131.28,0.0
2025-02-25,SKU00323,2,87.52,0.0
2025-02-27,SKU00323,2,87.52,0.2883805120685261
2025-02-28,SKU00323,1,43.76,0.0
2025-03-01,SKU00323,3,131.28,0.0
2025-03-02,SKU00323,2,87.52,0.230214895395705
2025-03-03,SKU00323,2,87.52,0.0
2025-03-04,SKU00323,3,131.28,0.0
2025-03-05,SKU00323,2,87.52,0.0
2025-03-06,SKU00323,1,43.76,0.0
2025-03-07,SKU00323,1,43.76,0.0
2025-03-08,SKU00323,1,43.76,0.0
2025-03-09,SKU00323,2,87.52,0.0
2025-03-10,SKU00323,2,87.52,0.0
2025-03-11,SKU00323,1,43.76,0.0
2025-03-12,SKU00323,2,87.52,0.0
2025-03-14,SKU00323,4,175.04,0.0
2025-03-15,SKU00323,4,175.04,0.0
2025-03-17,SKU00323,1,43.76,0.1090300207159519
2025-03-18,SKU00323,2,87.52,0.0
2025-03-20,SKU00323,7,306.32,0.24984786364449438
2025-03-22,SKU00323,4,175.04,0.0
2025-03-23,SKU00323,5,218.79999999999998,0.0
2025-03-24,SKU00323,1,43.76,0.0
2025-03-26,SKU00323,1,43.76,0.0
2025-03-28,SKU00323,1,43.76,0.0
2025-03-29,SKU00323,1,43.76,0.0
2025-03-30,SKU00323,3,131.28,0.21487617783652577
2025-03-31,SKU00323,2,87.52,0.0
2025-04-02,SKU00323,1,43.76,0.0
2025-04-03,SKU00323,2,87.52,0.0
2025-04-04,SKU00323,3,131.28,0.16866093842793176
2025-04-05,SKU00323,4,175.04,0.0
2025-04-06,SKU00323,1,43.76,0.0
2025-04-07,SKU00323,1,43.76,0.0
2025-04-08,SKU00323,2,87.52,0.0
2025-04-09,SKU00323,5,218.79999999999998,0.0
2025-04-10,SKU00323,2,87.52,0.0
2025-04-11,SKU00323,2,87.52,0.0
2025-04-12,SKU00323,1,43.76,0.29080054201934735
2025-04-14,SKU00323,3,131.28,0.0
2025-04-17,SKU00323,1,43.76,0.13675555686630997
2025-04-19,SKU00323,2,87.52,0.1943815654836215
2025-04-20,SKU00323,3,131.28,0.0
2025-04-21,SKU00323,2,87.52,0.0
2025-04-23,SKU00323,2,87.52,0.0
2025-04-24,SKU00323,1,43.76,0.1891517897888466
2025-04-25,SKU00323,3,131.28,0.0
2025-04-26,SKU00323,3,131.28,0.0
2025-04-28,SKU00323,4,175.04,0.0
2025-04-29,SKU00323,3,131.28,0.0
2025-04-30,SKU00323,1,43.76,0.0
2025-05-01,SKU00323,1,43.76,0.0
2025-05-02,SKU00323,4,175.04,0.0
2025-05-03,SKU00323,2,87.52,0.0
2025-05-04,SKU00323,2,87.52,0.0
2025-05-05,SKU00323,2,87.52,0.0
2025-05-06,SKU00323,1,43.76,0.2605543700820163
2025-05-07,SKU00323,1,43.76,0.0
2025-05-08,SKU00323,3,131.28,0.0
2025-05-10,SKU00323,1,43.76,0.2365444339806642
2025-05-11,SKU00323,4,175.04,0.0
2025-05-12,SKU00323,1,43.76,0.0
2025-05-13,SKU00323,5,218.79999999999998,0.0
2025-05-15,SKU00323,5,218.79999999999998,0.27842637026842043
2025-05-17,SKU00323,2,87.52,0.0
2025-05-19,SKU00323,1,43.76,0.0
2025-05-20,SKU00323,1,43.76,0.0
2025-05-21,SKU00323,4,175.04,0.12187818956635743
2025-05-23,SKU00323,4,175.04,0.0
2025-05-24,SKU00323,1,43.76,0.14169644088317074
2025-05-25,SKU00323,4,175.04,0.0
2025-05-26,SKU00323,2,87.52,0.0
2025-05-27,SKU00323,7,306.32,0.0
2025-05-29,SKU00323,1,43.76,0.0
2025-06-01,SKU00323,1,43.76,0.0
2025-06-02,SKU00323,2,87.52,0.0
2025-06-03,SKU00323,6,262.56,0.0
2025-06-04,SKU00323,7,306.32,0.0
2025-06-05,SKU00323,2,87.52,0.0
2025-06-06,SKU00323,2,87.52,0.0
2025-06-07,SKU00323,6,262.56,0.0
2025-06-08,SKU00323,5,218.79999999999998,0.0
2025-06-09,SKU00323,1,43.76,0.1789013749895006
2025-06-10,SKU00323,3,131.28,0.0
2025-06-11,SKU00323,5,218.79999999999998,0.27269973909520745
2025-06-12,SKU00323,2,87.52,0.0
2025-06-13,SKU00323,6,262.56,0.0
2025-06-14,SKU00323,9,393.84,0.0
2025-06-15,SKU00323,6,262.56,0.0
2025-06-17,SKU00323,2,87.52,0.1036828020106576
2025-06-18,SKU00323,3,131.28,0.0
2025-06-19,SKU00323,6,262.56,0.0
2025-06-20,SKU00323,6,262.56,0.0
2025-06-21,SKU00323,4,175.04,0.0
2025-06-22,SKU00323,8,350.08,0.0
2025-06-23,SKU00323,3,131.28,0.0
2025-06-24,SKU00323,2,87.52,0.1698504284353376
2025-06-25,SKU00323,6,262.56,0.0
2025-06-26,SKU00323,4,175.04,0.0
2025-06-27,SKU00323,2,87.52,0.0
2025-06-28,SKU00323,5,218.79999999999998,0.20119548588960287
2025-06-29,SKU00323,5,218.79999999999998,0.1821357073922673
2025-06-30,SKU00323,7,306.32,0.2677625682692908
2025-07-01,SKU00323,1,43.76,0.0
2025-07-02,SKU00323,1,43.76,0.0
2025-07-03,SKU00323,2,87.52,0.0
2025-07-04,SKU00323,1,43.76,0.0
2025-07-05,SKU00323,3,131.28,0.20323140290453434
2025-07-06,SKU00323,1,43.76,0.0
2025-07-07,SKU00323,3,131.28,0.0
2025-07-08,SKU00323,3,131.28,0.0
2025-07-09,SKU00323,6,262.56,0.0
2025-07-10,SKU00323,1,43.76,0.0
2025-07-11,SKU00323,5,218.79999999999998,0.0
2025-07-12,SKU00323,3,131.28,0.2708676344874045
2025-07-13,SKU00323,6,262.56,0.0
2025-07-14,SKU00323,2,87.52,0.0
2025-07-16,SKU00323,6,262.56,0.0
2025-07-17,SKU00323,1,43.76,0.0
2025-07-18,SKU00323,3,131.28,0.0
2025-07-19,SKU00323,3,131.28,0.0
2025-07-20,SKU00323,5,218.79999999999998,0.11003439881485913
2025-07-21,SKU00323,1,43.76,0.0
2025-07-22,SKU00323,3,131.28,0.22464582822284723
2025-07-23,SKU00323,5,218.79999999999998,0.0
2025-07-25,SKU00323,1,43.76,0.0
2025-07-26,SKU00323,6,262.56,0.0
2025-07-27,SKU00323,2,87.52,0.11238579018966087
2025-07-28,SKU00323,2,87.52,0.0
2025-07-29,SKU00323,3,131.28,0.0
2025-07-30,SKU00323,5,218.79999999999998,0.0
2025-07-31,SKU00323,3,131.28,0.11660971822973086
2025-08-02,SKU00323,6,262.56,0.0
2025-08-03,SKU00323,4,175.04,0.0
2025-08-04,SKU00323,3,131.28,0.0
2025-08-05,SKU00323,2,87.52,0.0
2025-08-06,SKU00323,4,175.04,0.0
2025-08-07,SKU00323,3,131.28,0.0
2025-08-08,SKU00323,1,43.76,0.0
2025-08-09,SKU00323,8,350.08,0.0
2025-08-10,SKU00323,10,437.59999999999997,0.20038577173412092
2025-08-11,SKU00323,4,175.04,0.0
2025-08-12,SKU00323,1,43.76,0.21091186713137378
2025-08-13,SKU00323,4,175.04,0.0
2025-08-14,SKU00323,4,175.04,0.0
2025-08-15,SKU00323,4,175.04,0.0
2025-08-16,SKU00323,5,218.79999999999998,0.0
2025-08-17,SKU00323,4,175.04,0.0
2025-08-20,SKU00323,6,262.56,0.0
2025-08-21,SKU00323,2,87.52,0.0
2025-08-22,SKU00323,2,87.52,0.0
2025-08-23,SKU00323,6,262.56,0.2974878064383312
2025-08-24,SKU00323,6,262.56,0.0
2025-08-25,SKU00323,3,131.28,0.0
2025-08-26,SKU00323,2,87.52,0.0
2025-08-27,SKU00323,5,218.79999999999998,0.0
2025-08-29,SKU00323,6,262.56,0.24743853339147534
2025-08-30,SKU00323,5,218.79999999999998,0.0
2025-08-31,SKU00323,3,131.28,0.0
2025-09-01,SKU00323,2,87.52,0.0
2025-09-02,SKU00323,2,87.52,0.17224286362979144
2025-09-03,SKU00323,1,43.76,0.10899899794927413
2025-09-04,SKU00323,1,43.76,0.0
2025-09-05,SKU00323,3,131.28,0.0
2025-09-06,SKU00323,5,218.79999999999998,0.0
2025-09-07,SKU00323,1,43.76,0.0
2025-09-08,SKU00323,2,87.52,0.0
2025-09-09,SKU00323,2,87.52,0.2606782714575402
2025-09-10,SKU00323,2,87.52,0.0
2025-09-13,SKU00323,1,43.76,0.0
2025-09-15,SKU00323,3,131.28,0.0
2025-09-16,SKU00323,2,87.52,0.0
2025-09-17,SKU00323,1,43.76,0.0
2025-09-18,SKU00323,1,43.76,0.0
2025-09-19,SKU00323,1,43.76,0.0
2025-09-20,SKU00323,2,87.52,0.0
2025-09-21,SKU00323,1,43.76,0.15972983984994893
2025-09-23,SKU00323,1,43.76,0.0
2025-09-24,SKU00323,2,87.52,0.0
2025-09-27,SKU00323,1,43.76,0.0
2025-09-28,SKU00323,1,43.76,0.0
2025-09-29,SKU00323,4,175.04,0.0
2025-09-30,SKU00323,2,87.52,0.0
2025-10-02,SKU00323,1,43.76,0.0
2025-10-03,SKU00323,1,43.76,0.0
2025-10-04,SKU00323,4,175.04,0.0
2025-10-06,SKU00323,1,43.76,0.0
2025-10-10,SKU00323,2,87.52,0.0
2025-10-11,SKU00323,2,87.52,0.15995009480458977
2025-10-14,SKU00323,2,87.52,0.1497809589050944
2025-10-15,SKU00323,2,87.52,0.0
2025-10-16,SKU00323,1,43.76,0.16187527426429926
2025-10-17,SKU00323,1,43.76,0.25566043140761563
2025-10-18,SKU00323,3,131.28,0.0
2025-10-19,SKU00323,3,131.28,0.0
2025-10-21,SKU00323,2,87.52,0.0
2025-10-22,SKU00323,1,43.76,0.18726857072129152
2025-10-25,SKU00323,1,43.76,0.0
